2.766015815734863281e+01,1.112113037109375000e+02,3.828764343261718750e+01,1.693632507324218750e+02,8.635268402099609375e+01,2.056925659179687500e+02,1.279318771362304688e+02,2.153591156005859375e+02,1.632222290039062500e+02,2.007023010253906250e+02,1.934315643310546875e+02,1.454096679687500000e+02,1.983012390136718750e+02,9.630611419677734375e+01,4.366129302978515625e+01,8.030057525634765625e+01,7.336346435546875000e+01,6.141404342651367188e+01,1.095026245117187500e+02,6.977293395996093750e+01,1.305918121337890625e+02,6.978974151611328125e+01,1.640809783935546875e+02,5.975285339355468750e+01,1.861499481201171875e+02,7.809527587890625000e+01,1.227924957275390625e+02,8.857176971435546875e+01,1.265818786621093750e+02,1.322084350585937500e+02,1.051405944824218750e+02,1.448905029296875000e+02,1.239889221191406250e+02,1.492385864257812500e+02,1.419830169677734375e+02,1.433462829589843750e+02,6.272125244140625000e+01,9.125041198730468750e+01,7.330362701416015625e+01,8.571794891357421875e+01,8.562929534912109375e+01,8.664461517333984375e+01,9.549551391601562500e+01,9.343735504150390625e+01,8.521879577636718750e+01,9.494908905029296875e+01,7.354061126708984375e+01,9.492127990722656250e+01,1.430702819824218750e+02,9.264970397949218750e+01,1.528672943115234375e+02,8.556787109375000000e+01,1.633999023437500000e+02,8.526272583007812500e+01,1.737593994140625000e+02,8.980881500244140625e+01,1.656605224609375000e+02,9.446308135986328125e+01,1.562253875732421875e+02,9.438385009765625000e+01,8.203968811035156250e+01,1.642268981933593750e+02,1.001791458129882812e+02,1.596139221191406250e+02,1.132497177124023438e+02,1.605362854003906250e+02,1.256079940795898438e+02,1.608723449707031250e+02,1.343403778076171875e+02,1.598065185546875000e+02,1.513681945800781250e+02,1.612854614257812500e+02,1.618452606201171875e+02,1.652697143554687500e+02,1.492110748291015625e+02,1.738103942871093750e+02,1.377398223876953125e+02,1.791606140136718750e+02,1.246989364624023438e+02,1.835615997314453125e+02,1.148338775634765625e+02,1.815774230957031250e+02,9.909392547607421875e+01,1.762236022949218750e+02,8.675767517089843750e+01,1.668391113281250000e+02,1.256065826416015625e+02,1.672537536621093750e+02,1.601900482177734375e+02,1.659817657470703125e+02,1.250017852783203125e+02,1.709846038818359375e+02
5.343001937866210938e+01,1.120077743530273438e+02,7.361804199218750000e+01,1.670299987792968750e+02,1.178056411743164062e+02,2.132616119384765625e+02,1.547577514648437500e+02,2.247056274414062500e+02,1.900441741943359375e+02,2.025478515625000000e+02,2.192646942138671875e+02,1.444159851074218750e+02,2.164244689941406250e+02,7.313336944580078125e+01,5.927166748046875000e+01,9.904713439941406250e+01,8.032857513427734375e+01,8.985607910156250000e+01,1.077520065307617188e+02,9.406906127929687500e+01,1.258069000244140625e+02,8.611908721923828125e+01,1.559721832275390625e+02,6.435903167724609375e+01,1.910310821533203125e+02,7.015303039550781250e+01,1.198695449829101562e+02,1.013747253417968750e+02,1.225382537841796875e+02,1.511069183349609375e+02,1.111861419677734375e+02,1.568261566162109375e+02,1.293808288574218750e+02,1.616257171630859375e+02,1.438552093505859375e+02,1.440491027832031250e+02,7.317973327636718750e+01,1.076849212646484375e+02,8.171331787109375000e+01,1.033802032470703125e+02,8.996529388427734375e+01,1.011078338623046875e+02,1.017584609985351562e+02,1.065244598388671875e+02,9.112071228027343750e+01,1.096691589355468750e+02,8.142208099365234375e+01,1.095052795410156250e+02,1.446978302001953125e+02,9.577175140380859375e+01,1.512003326416015625e+02,8.456387329101562500e+01,1.627082672119140625e+02,8.261648559570312500e+01,1.715886993408203125e+02,8.325568389892578125e+01,1.642279968261718750e+02,8.936377716064453125e+01,1.537145080566406250e+02,9.200084686279296875e+01,1.085471572875976562e+02,1.757275543212890625e+02,1.161059417724609375e+02,1.716701507568359375e+02,1.243190231323242188e+02,1.684939422607421875e+02,1.313516998291015625e+02,1.687460174560546875e+02,1.393694000244140625e+02,1.628909454345703125e+02,1.519045562744140625e+02,1.607150268554687500e+02,1.648852996826171875e+02,1.597209320068359375e+02,1.581622924804687500e+02,1.744631652832031250e+02,1.488687591552734375e+02,1.838753509521484375e+02,1.398108825683593750e+02,1.857692260742187500e+02,1.307581024169921875e+02,1.902025299072265625e+02,1.208552551269531250e+02,1.882392425537109375e+02,1.129640121459960938e+02,1.763619842529296875e+02,1.323426055908203125e+02,1.729297790527343750e+02,1.614817810058593750e+02,1.607665863037109375e+02,1.364026336669921875e+02,1.770419616699218750e+02
2.294172668457031250e+01,8.781909179687500000e+01,3.572338867187500000e+01,1.594859313964843750e+02,8.420688629150390625e+01,2.055048217773437500e+02,1.255926513671875000e+02,2.161417846679687500e+02,1.523195037841796875e+02,1.970912322998046875e+02,1.778086090087890625e+02,1.441492614746093750e+02,1.864690551757812500e+02,8.149635314941406250e+01,4.996791458129882812e+01,8.083843994140625000e+01,7.603748321533203125e+01,6.944942474365234375e+01,1.075302658081054688e+02,7.543511962890625000e+01,1.273587799072265625e+02,7.137324523925781250e+01,1.530999603271484375e+02,5.890342330932617188e+01,1.745760345458984375e+02,6.390003204345703125e+01,1.200561828613281250e+02,8.676506805419921875e+01,1.252798919677734375e+02,1.272085189819335938e+02,1.076929702758789062e+02,1.403869018554687500e+02,1.249638137817382812e+02,1.431846160888671875e+02,1.373101196289062500e+02,1.357738037109375000e+02,6.767247772216796875e+01,9.400758361816406250e+01,7.787904357910156250e+01,9.028231811523437500e+01,8.737498474121093750e+01,8.824423980712890625e+01,9.741230010986328125e+01,9.202999877929687500e+01,8.866334533691406250e+01,9.720227050781250000e+01,7.970078277587890625e+01,9.643122863769531250e+01,1.399677276611328125e+02,8.918373870849609375e+01,1.484030761718750000e+02,8.195613861083984375e+01,1.564520874023437500e+02,8.217731475830078125e+01,1.632588806152343750e+02,8.366552734375000000e+01,1.571315307617187500e+02,8.912178039550781250e+01,1.501885070800781250e+02,8.951774597167968750e+01,8.980510711669921875e+01,1.610984497070312500e+02,1.051759338378906250e+02,1.594854278564453125e+02,1.156328277587890625e+02,1.553271636962890625e+02,1.229613342285156250e+02,1.552298278808593750e+02,1.298565063476562500e+02,1.549895172119140625e+02,1.403590545654296875e+02,1.554820404052734375e+02,1.460476226806640625e+02,1.590151519775390625e+02,1.409456787109375000e+02,1.620232696533203125e+02,1.337544708251953125e+02,1.683319854736328125e+02,1.256197814941406250e+02,1.720776977539062500e+02,1.160579833984375000e+02,1.718115081787109375e+02,1.062359161376953125e+02,1.691627349853515625e+02,9.562033081054687500e+01,1.632430114746093750e+02,1.226248855590820312e+02,1.620504455566406250e+02,1.436033325195312500e+02,1.588520660400390625e+02,1.246233673095703125e+02,1.602023925781250000e+02
1.974821662902832031e+01,7.337802886962890625e+01,3.208386230468750000e+01,1.500553131103515625e+02,8.389183044433593750e+01,2.079916076660156250e+02,1.224190216064453125e+02,2.210397644042968750e+02,1.583156280517578125e+02,2.016791381835937500e+02,1.910481872558593750e+02,1.449798431396484375e+02,2.039709167480468750e+02,7.896239471435546875e+01,4.594569396972656250e+01,6.721018218994140625e+01,8.199360656738281250e+01,6.560667419433593750e+01,1.107916870117187500e+02,8.311389160156250000e+01,1.360738830566406250e+02,8.358075714111328125e+01,1.647831726074218750e+02,7.072760009765625000e+01,1.897377624511718750e+02,7.415447998046875000e+01,1.236864624023437500e+02,9.822727203369140625e+01,1.224621429443359375e+02,1.541807708740234375e+02,1.026852111816406250e+02,1.548895568847656250e+02,1.232460556030273438e+02,1.644313049316406250e+02,1.379902496337890625e+02,1.580599975585937500e+02,6.582115173339843750e+01,8.845823669433593750e+01,7.691091918945312500e+01,8.504927062988281250e+01,8.919870758056640625e+01,8.911349487304687500e+01,9.822738647460937500e+01,9.643439483642578125e+01,8.662870788574218750e+01,9.910411834716796875e+01,7.529370117187500000e+01,9.729473876953125000e+01,1.424606323242187500e+02,9.947105407714843750e+01,1.525486907958984375e+02,9.118833923339843750e+01,1.626100158691406250e+02,9.185266113281250000e+01,1.743249206542968750e+02,9.646978759765625000e+01,1.648891143798828125e+02,1.021295852661132812e+02,1.541971282958984375e+02,1.012034606933593750e+02,8.380364990234375000e+01,1.752355346679687500e+02,1.001504287719726562e+02,1.753933410644531250e+02,1.095961837768554688e+02,1.744769287109375000e+02,1.193529739379882812e+02,1.782161712646484375e+02,1.281359405517578125e+02,1.747245025634765625e+02,1.404893646240234375e+02,1.779484100341796875e+02,1.502899780273437500e+02,1.793698425292968750e+02,1.407918548583984375e+02,1.888762969970703125e+02,1.288823089599609375e+02,1.938283081054687500e+02,1.190468978881835938e+02,1.965700683593750000e+02,1.097868194580078125e+02,1.944221954345703125e+02,9.862216186523437500e+01,1.889349975585937500e+02,8.984707641601562500e+01,1.777051696777343750e+02,1.191199951171875000e+02,1.824935150146484375e+02,1.471363525390625000e+02,1.797524871826171875e+02,1.185490264892578125e+02,1.804449768066406250e+02
3.649132537841796875e+01,1.150071716308593750e+02,5.907208251953125000e+01,1.711952056884765625e+02,1.064878005981445312e+02,2.101883239746093750e+02,1.465764465332031250e+02,2.162653198242187500e+02,1.865320434570312500e+02,1.897544708251953125e+02,2.053976287841796875e+02,1.315731506347656250e+02,1.993438873291015625e+02,6.948889160156250000e+01,5.001402282714843750e+01,8.625775909423828125e+01,7.046282196044921875e+01,7.207469940185546875e+01,9.926377868652343750e+01,7.394660186767578125e+01,1.283155822753906250e+02,6.923677062988281250e+01,1.572891540527343750e+02,5.673050689697265625e+01,1.772931365966796875e+02,6.134870529174804688e+01,1.183992767333984375e+02,9.051251220703125000e+01,1.280796203613281250e+02,1.361625976562500000e+02,1.137001266479492188e+02,1.483532104492187500e+02,1.329638061523437500e+02,1.519995422363281250e+02,1.473558959960937500e+02,1.405937805175781250e+02,6.822391510009765625e+01,9.963599395751953125e+01,7.637931823730468750e+01,9.268128204345703125e+01,8.591893005371093750e+01,9.309490203857421875e+01,9.762048339843750000e+01,9.835965728759765625e+01,8.737452697753906250e+01,1.019769515991210938e+02,7.794216156005859375e+01,1.024510040283203125e+02,1.446330413818359375e+02,8.975756835937500000e+01,1.492436523437500000e+02,8.284022521972656250e+01,1.597132415771484375e+02,7.995906829833984375e+01,1.680280914306640625e+02,8.348285675048828125e+01,1.618021545410156250e+02,8.840224456787109375e+01,1.544429626464843750e+02,9.113096618652343750e+01,1.089111862182617188e+02,1.691829223632812500e+02,1.186706314086914062e+02,1.643298797607421875e+02,1.279999465942382812e+02,1.613290100097656250e+02,1.360119781494140625e+02,1.621916809082031250e+02,1.404687957763671875e+02,1.598968963623046875e+02,1.538008270263671875e+02,1.584635162353515625e+02,1.627754364013671875e+02,1.605741577148437500e+02,1.571554260253906250e+02,1.735354003906250000e+02,1.470729522705078125e+02,1.777362060546875000e+02,1.409455871582031250e+02,1.834208679199218750e+02,1.324145202636718750e+02,1.822133636474609375e+02,1.236238784790039062e+02,1.788591766357421875e+02,1.116365051269531250e+02,1.726231079101562500e+02,1.361702728271484375e+02,1.679518432617187500e+02,1.620176849365234375e+02,1.626231689453125000e+02,1.376181640625000000e+02,1.704266357421875000e+02
3.859956741333007812e+01,9.391072082519531250e+01,4.764619445800781250e+01,1.531487121582031250e+02,7.842882537841796875e+01,2.025116882324218750e+02,1.213854980468750000e+02,2.187872467041015625e+02,1.659651641845703125e+02,2.006688079833984375e+02,2.003954467773437500e+02,1.475653839111328125e+02,2.092434234619140625e+02,9.382827758789062500e+01,4.947249603271484375e+01,8.161579895019531250e+01,7.379885101318359375e+01,6.736918640136718750e+01,1.030724258422851562e+02,7.376084136962890625e+01,1.266703720092773438e+02,7.250916290283203125e+01,1.604465332031250000e+02,6.339897918701171875e+01,1.855807037353515625e+02,7.542937469482421875e+01,1.150225296020507812e+02,8.633788299560546875e+01,1.108665695190429688e+02,1.342664642333984375e+02,1.021452178955078125e+02,1.441731414794921875e+02,1.145769958496093750e+02,1.476350860595703125e+02,1.283070983886718750e+02,1.407888183593750000e+02,6.676624298095703125e+01,9.012325286865234375e+01,7.629122161865234375e+01,8.631734466552734375e+01,8.684352111816406250e+01,8.608266448974609375e+01,9.369924163818359375e+01,9.167386627197265625e+01,8.553633880615234375e+01,9.437494659423828125e+01,7.561473083496093750e+01,9.441921997070312500e+01,1.412956542968750000e+02,9.016428375244140625e+01,1.478209075927734375e+02,8.483146667480468750e+01,1.564087677001953125e+02,8.414924621582031250e+01,1.653773040771484375e+02,8.663766479492187500e+01,1.577914886474609375e+02,9.105828094482421875e+01,1.485588684082031250e+02,9.000789642333984375e+01,8.979595947265625000e+01,1.712080078125000000e+02,1.014762191772460938e+02,1.710132751464843750e+02,1.081823348999023438e+02,1.682853240966796875e+02,1.135126342773437500e+02,1.717991180419921875e+02,1.213469009399414062e+02,1.671938323974609375e+02,1.315746917724609375e+02,1.719296417236328125e+02,1.434964904785156250e+02,1.732431182861328125e+02,1.309626464843750000e+02,1.731547698974609375e+02,1.205718231201171875e+02,1.718924713134765625e+02,1.140120849609375000e+02,1.742163696289062500e+02,1.087312164306640625e+02,1.744997863769531250e+02,1.023458786010742188e+02,1.741741027832031250e+02,9.519690704345703125e+01,1.736264343261718750e+02,1.157634048461914062e+02,1.746545867919921875e+02,1.392487487792968750e+02,1.729293975830078125e+02,1.133191452026367188e+02,1.670926971435546875e+02
5.701770019531250000e+01,1.225388565063476562e+02,7.636627960205078125e+01,1.717873687744140625e+02,1.155569763183593750e+02,2.138537902832031250e+02,1.563946838378906250e+02,2.159169311523437500e+02,1.916810455322265625e+02,1.930415802001953125e+02,2.134391326904296875e+02,1.311572723388671875e+02,2.058274383544921875e+02,7.040400695800781250e+01,6.200874328613281250e+01,9.095932769775390625e+01,7.649164581298828125e+01,8.015186309814453125e+01,9.746203613281250000e+01,7.997465515136718750e+01,1.239679107666015625e+02,7.245690155029296875e+01,1.476094665527343750e+02,5.528297805786132812e+01,1.741640014648437500e+02,5.796123886108398438e+01,1.144705886840820312e+02,9.224138641357421875e+01,1.204255981445312500e+02,1.253314285278320312e+02,1.161012268066406250e+02,1.445287322998046875e+02,1.295015869140625000e+02,1.441664276123046875e+02,1.392568359375000000e+02,1.319970855712890625e+02,7.713250732421875000e+01,1.049284210205078125e+02,8.449109649658203125e+01,9.885768127441406250e+01,9.378086853027343750e+01,9.620372772216796875e+01,1.026347579956054688e+02,9.913855743408203125e+01,9.525622558593750000e+01,1.055140609741210938e+02,8.510893249511718750e+01,1.066126174926757812e+02,1.371708374023437500e+02,8.742610168457031250e+01,1.424009857177734375e+02,7.937004852294921875e+01,1.510335998535156250e+02,7.754691314697265625e+01,1.598580780029296875e+02,7.792855834960937500e+01,1.549291992187500000e+02,8.379222106933593750e+01,1.453169708251953125e+02,8.667571258544921875e+01,1.107086181640625000e+02,1.676422576904296875e+02,1.188559570312500000e+02,1.662128143310546875e+02,1.265733566284179688e+02,1.621990661621093750e+02,1.347224884033203125e+02,1.603889617919921875e+02,1.395848999023437500e+02,1.570163269042968750e+02,1.538961791992187500e+02,1.529585571289062500e+02,1.656932373046875000e+02,1.520128784179687500e+02,1.587024536132812500e+02,1.652245330810546875e+02,1.493779754638671875e+02,1.701811065673828125e+02,1.410682067871093750e+02,1.748363647460937500e+02,1.356974029541015625e+02,1.769082183837890625e+02,1.261514739990234375e+02,1.772078247070312500e+02,1.150531387329101562e+02,1.698735656738281250e+02,1.364124450683593750e+02,1.640441284179687500e+02,1.636074066162109375e+02,1.517039642333984375e+02,1.383271789550781250e+02,1.651813049316406250e+02
4.471876525878906250e+01,1.023896331787109375e+02,6.018725967407226562e+01,1.612728576660156250e+02,9.233396911621093750e+01,2.082772064208984375e+02,1.333151245117187500e+02,2.201738281250000000e+02,1.735637054443359375e+02,1.993907012939453125e+02,2.037916564941406250e+02,1.427074127197265625e+02,2.113504180908203125e+02,7.911426544189453125e+01,4.638193893432617188e+01,7.414952850341796875e+01,7.247278594970703125e+01,6.747191619873046875e+01,9.664179229736328125e+01,7.803424072265625000e+01,1.363065795898437500e+02,7.578972625732421875e+01,1.630913391113281250e+02,6.222314834594726562e+01,1.883260345458984375e+02,6.646859741210937500e+01,1.196400375366210938e+02,9.215941619873046875e+01,1.219387283325195312e+02,1.316404418945312500e+02,1.082467727661132812e+02,1.427915649414062500e+02,1.244953918457031250e+02,1.452910614013671875e+02,1.366851501464843750e+02,1.413826446533203125e+02,6.538034820556640625e+01,9.429148101806640625e+01,7.491774749755859375e+01,9.058834075927734375e+01,8.823300933837890625e+01,9.116957092285156250e+01,9.755441284179687500e+01,9.570528411865234375e+01,8.714309692382812500e+01,1.006240844726562500e+02,7.458171844482421875e+01,9.934172058105468750e+01,1.432302551269531250e+02,9.447386169433593750e+01,1.535872344970703125e+02,8.682976531982421875e+01,1.627617187500000000e+02,8.593109893798828125e+01,1.735528106689453125e+02,8.893798065185546875e+01,1.655260314941406250e+02,9.593181610107421875e+01,1.549183654785156250e+02,9.555298614501953125e+01,8.968840026855468750e+01,1.682271575927734375e+02,1.041964492797851562e+02,1.658829498291015625e+02,1.148674697875976562e+02,1.646427764892578125e+02,1.236089553833007812e+02,1.635855560302734375e+02,1.320424499511718750e+02,1.605670318603515625e+02,1.437910461425781250e+02,1.645959320068359375e+02,1.568408050537109375e+02,1.646600646972656250e+02,1.469046783447265625e+02,1.807388763427734375e+02,1.366553344726562500e+02,1.854867401123046875e+02,1.277637329101562500e+02,1.870120544433593750e+02,1.177498245239257812e+02,1.882973937988281250e+02,1.045888519287109375e+02,1.811160125732421875e+02,9.483575439453125000e+01,1.704463500976562500e+02,1.256842651367187500e+02,1.708983306884765625e+02,1.529337005615234375e+02,1.655422668457031250e+02,1.260895614624023438e+02,1.737201538085937500e+02
1.829746627807617188e+01,9.938010406494140625e+01,3.062664604187011719e+01,1.642323608398437500e+02,7.987006378173828125e+01,2.070182800292968750e+02,1.208512039184570312e+02,2.201657562255859375e+02,1.549482421875000000e+02,2.005617675781250000e+02,1.943618927001953125e+02,1.517647552490234375e+02,2.024785003662109375e+02,8.525593566894531250e+01,4.272134399414062500e+01,7.544345855712890625e+01,7.091254425048828125e+01,6.580783843994140625e+01,1.026677169799804688e+02,7.360742950439453125e+01,1.318607635498046875e+02,7.244317626953125000e+01,1.619490203857421875e+02,6.100177764892578125e+01,1.869614257812500000e+02,6.824269866943359375e+01,1.192647247314453125e+02,9.159935760498046875e+01,1.215093917846679688e+02,1.312605590820312500e+02,1.029486999511718750e+02,1.458339843750000000e+02,1.203901672363281250e+02,1.496210632324218750e+02,1.361129760742187500e+02,1.438630828857421875e+02,6.192382812500000000e+01,9.271978759765625000e+01,7.296063232421875000e+01,8.625458526611328125e+01,8.357127380371093750e+01,8.725397491455078125e+01,9.566221618652343750e+01,9.331055450439453125e+01,8.340041351318359375e+01,9.825901031494140625e+01,7.292749023437500000e+01,9.761892700195312500e+01,1.434340209960937500e+02,9.413089752197265625e+01,1.530038909912109375e+02,8.441847229003906250e+01,1.625603027343750000e+02,8.452980804443359375e+01,1.732271118164062500e+02,8.847509765625000000e+01,1.645304107666015625e+02,9.377539062500000000e+01,1.548170928955078125e+02,9.389007568359375000e+01,8.849468231201171875e+01,1.743312988281250000e+02,1.013893051147460938e+02,1.694116210937500000e+02,1.125845947265625000e+02,1.632021484375000000e+02,1.200518569946289062e+02,1.652702484130859375e+02,1.289304809570312500e+02,1.628192901611328125e+02,1.413301239013671875e+02,1.664577331542968750e+02,1.503792877197265625e+02,1.720537719726562500e+02,1.417507934570312500e+02,1.757923583984375000e+02,1.334825592041015625e+02,1.820819854736328125e+02,1.216679916381835938e+02,1.849331970214843750e+02,1.115722732543945312e+02,1.838992462158203125e+02,1.021678771972656250e+02,1.803694305419921875e+02,9.507890319824218750e+01,1.751172180175781250e+02,1.199294967651367188e+02,1.735717926025390625e+02,1.473480377197265625e+02,1.725154571533203125e+02,1.217404479980468750e+02,1.717480773925781250e+02
3.634276580810546875e+01,8.655592346191406250e+01,4.424150848388671875e+01,1.531609039306640625e+02,8.013866424560546875e+01,2.050699615478515625e+02,1.231159133911132812e+02,2.158484039306640625e+02,1.713967437744140625e+02,2.003845672607421875e+02,2.047224273681640625e+02,1.492634277343750000e+02,2.108879699707031250e+02,9.065410614013671875e+01,4.671897125244140625e+01,7.600393676757812500e+01,7.274355316162109375e+01,7.011824798583984375e+01,1.028835830688476562e+02,8.087988281250000000e+01,1.262386016845703125e+02,8.349169921875000000e+01,1.582513427734375000e+02,7.413477325439453125e+01,1.828638916015625000e+02,8.037550354003906250e+01,1.179482269287109375e+02,9.420194244384765625e+01,1.178716430664062500e+02,1.408747558593750000e+02,1.016068115234375000e+02,1.496865997314453125e+02,1.189169235229492188e+02,1.561221466064453125e+02,1.341745910644531250e+02,1.486587524414062500e+02,6.479414367675781250e+01,8.847252655029296875e+01,7.434687805175781250e+01,8.447023773193359375e+01,8.420086669921875000e+01,8.682267761230468750e+01,9.233129882812500000e+01,9.290879058837890625e+01,8.297183227539062500e+01,9.443128967285156250e+01,7.195085906982421875e+01,9.448848724365234375e+01,1.428498687744140625e+02,9.367601776123046875e+01,1.493578338623046875e+02,8.856295776367187500e+01,1.598791656494140625e+02,8.827902221679687500e+01,1.694739074707031250e+02,9.278143310546875000e+01,1.599737091064453125e+02,9.642127990722656250e+01,1.526643371582031250e+02,9.704143524169921875e+01,8.870909118652343750e+01,1.724095611572265625e+02,1.006579971313476562e+02,1.718327178955078125e+02,1.104709167480468750e+02,1.728835144042968750e+02,1.175660934448242188e+02,1.726991271972656250e+02,1.286710205078125000e+02,1.701279907226562500e+02,1.369091644287109375e+02,1.729135742187500000e+02,1.475687408447265625e+02,1.736602020263671875e+02,1.389167633056640625e+02,1.786877746582031250e+02,1.277090301513671875e+02,1.818562774658203125e+02,1.183570480346679688e+02,1.823858795166015625e+02,1.100538024902343750e+02,1.792920532226562500e+02,9.999871063232421875e+01,1.777592773437500000e+02,9.233949279785156250e+01,1.724218597412109375e+02,1.204032897949218750e+02,1.776697387695312500e+02,1.473684082031250000e+02,1.738210906982421875e+02,1.176305313110351562e+02,1.716185913085937500e+02
